Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
15112.0,606,1,209.4,1,1,1,111,Lost,0
15113.0,5,3,3609.33,5,3,5,535,Loyal Customer,2
15114.0,25,12,3400.12,4,5,5,455,Champion,2
15115.0,13,2,531.85,5,2,2,522,New Customer,2
15116.0,13,4,1352.75,5,3,4,534,Loyal Customer,2
15117.0,10,8,2485.9700000000003,5,4,4,544,Champion,2
15118.0,129,1,244.8,3,1,1,311,Potential,2
15119.0,241,1,266.4,2,1,1,211,Potential,2
15120.0,129,1,358.82,3,1,2,312,Potential,2
15121.0,45,2,457.72,4,2,2,422,New Customer,2
15122.0,109,11,4497.47,3,5,5,355,Loyal Customer,2
15123.0,3,5,4656.17,5,4,5,545,Champion,2
15124.0,18,4,450.82,5,3,2,532,Loyal Customer,2
15125.0,20,24,17024.87,4,5,5,455,Champion,2
15126.0,532,2,449.49,1,2,2,122,Potential,0
15127.0,61,2,711.5,3,2,3,323,Potential,2
15128.0,55,5,1783.68,4,4,4,444,Champion,2
15129.0,45,23,6860.18,4,5,5,455,Champion,2
15130.0,165,1,330.11,3,1,2,312,Potential,2
15131.0,390,1,80.28,2,1,1,211,Potential,0
15132.0,13,5,977.93,5,4,3,543,Champion,2
15133.0,123,5,1806.9,3,4,4,344,Loyal Customer,2
15134.0,10,10,1596.29,5,5,4,554,Champion,2
15135.0,234,2,305.68,2,2,2,222,Potential,2
15136.0,17,2,1029.8,5,2,3,523,New Customer,2
15137.0,516,2,823.4,1,2,3,123,Potential,0
15138.0,389,1,502.52,2,1,2,212,Potential,0
15139.0,235,2,178.96,2,2,1,221,Potential,2
15140.0,47,8,3243.69,4,4,5,445,Champion,2
15141.0,453,7,1388.47,1,4,4,144,At Risk,0
15142.0,42,6,2619.92,4,4,4,444,Champion,2
15143.0,221,2,563.63,2,2,2,222,Potential,2
15144.0,3,29,12160.31,5,5,5,555,Champion,2
15145.0,39,3,1036.37,4,3,3,433,Loyal Customer,2
15146.0,160,2,1327.16,3,2,4,324,Potential,2
15147.0,235,1,623.5,2,1,3,213,Potential,2
15148.0,6,1,301.29,5,1,2,512,New Customer,2
15149.0,129,5,1554.61,3,4,4,344,Loyal Customer,2
15150.0,13,13,9001.08,5,5,5,555,Champion,2
15151.0,418,2,2085.61,1,2,4,124,Potential,0
15152.0,5,14,5263.83,5,5,5,555,Champion,2
15153.0,26,1,329.25,4,1,2,412,New Customer,2
15154.0,70,3,1388.41,3,3,4,334,Loyal Customer,2
15155.0,379,1,383.97,2,1,2,212,Potential,0
15156.0,29,1,317.8,4,1,2,412,New Customer,2
15157.0,149,4,2223.41,3,3,4,334,Loyal Customer,2
15158.0,40,2,606.02,4,2,2,422,New Customer,2
15159.0,13,31,20281.94,5,5,5,555,Champion,2
15160.0,352,4,589.27,2,3,2,232,At Risk,0
15161.0,383,1,119.92,2,1,1,211,Potential,0
15162.0,727,1,312.9,1,1,2,112,Lost,0
15163.0,14,2,304.47,5,2,2,522,New Customer,2
15164.0,64,9,2068.92,3,5,4,354,Loyal Customer,2
15165.0,368,1,975.5,2,1,3,213,Potential,0
15166.0,463,1,167.16,1,1,1,111,Lost,0
15167.0,316,5,1659.67,2,4,4,244,At Risk,0
15168.0,21,1,106.56,4,1,1,411,New Customer,2
15169.0,378,2,569.22,2,2,2,222,Potential,0
15170.0,402,1,81.15,2,1,1,211,Potential,0
15171.0,326,1,1289.5,2,1,4,214,Potential,0
15172.0,4,5,1624.05,5,4,4,544,Champion,2
15173.0,376,7,1494.6,2,4,4,244,At Risk,0
15174.0,318,2,481.46,2,2,2,222,Potential,0
15175.0,67,1,224.14,3,1,1,311,Potential,2
15176.0,663,1,988.04,1,1,3,113,Lost,0
15177.0,421,1,948.93,1,1,3,113,Lost,0
15178.0,255,1,40.5,2,1,1,211,Potential,0
15179.0,14,13,7491.92,5,5,5,555,Champion,2
15180.0,362,3,904.43,2,3,3,233,At Risk,0
15181.0,61,5,1200.2,3,4,3,343,Loyal Customer,2
15182.0,149,11,2998.952,3,5,5,355,Loyal Customer,2
15183.0,543,3,639.93,1,3,3,133,At Risk,0
15184.0,24,4,689.95,4,3,3,433,Loyal Customer,2
15185.0,65,1,310.62,3,1,2,312,Potential,2
15186.0,9,5,1403.2,5,4,4,544,Champion,2
15187.0,4,15,4447.26,5,5,5,555,Champion,2
15188.0,720,1,310.43,1,1,2,112,Lost,0
15189.0,3,44,16771.56,5,5,5,555,Champion,2
15190.0,430,1,834.4399999999999,1,1,3,113,Lost,0
15191.0,458,3,588.05,1,3,2,132,At Risk,0
15192.0,115,5,1981.39,3,4,4,344,Loyal Customer,2
15193.0,56,1,499.32,4,1,2,412,New Customer,2
15194.0,27,27,11721.05,4,5,5,455,Champion,2
15196.0,428,2,316.25,1,2,2,122,Potential,0
15197.0,6,6,1877.51,5,4,4,544,Champion,2
15198.0,87,5,571.35,3,4,2,342,Loyal Customer,2
15199.0,54,10,3122.4,4,5,5,455,Champion,2
15200.0,490,1,549.05,1,1,2,112,Lost,0
15201.0,82,7,1842.95,3,4,4,344,Loyal Customer,2
15202.0,416,3,6001.49,1,3,5,135,At Risk,0
15203.0,21,15,4400.18,4,5,5,455,Champion,2
15204.0,352,1,316.58,2,1,2,212,Potential,0
15205.0,80,2,653.24,3,2,3,323,Potential,2
15206.0,5,4,420.3,5,3,2,532,Loyal Customer,2
15207.0,411,3,683.9200000000001,1,3,3,133,At Risk,0
15208.0,26,5,762.92,4,4,3,443,Champion,2
15209.0,725,1,178.98000000000002,1,1,1,111,Lost,0
15210.0,220,3,1176.19,2,3,3,233,At Risk,2
15211.0,55,2,1277.48,4,2,4,424,New Customer,2
15212.0,236,2,208.28,2,2,1,221,Potential,2
15213.0,314,2,328.35,2,2,2,222,Potential,0
15214.0,5,7,1532.68,5,4,4,544,Champion,2
15215.0,42,7,2422.43,4,4,4,444,Champion,2
15216.0,83,2,486.09,3,2,2,322,Potential,2
15217.0,558,1,426.24,1,1,2,112,Lost,0
15218.0,6,22,11516.57,5,5,5,555,Champion,2
15219.0,171,2,685.45,3,2,3,323,Potential,2
15220.0,47,6,1778.96,4,4,4,444,Champion,2
15221.0,362,4,2465.4500000000003,2,3,4,234,At Risk,0
15222.0,314,11,3550.91,2,5,5,255,At Risk,0
15223.0,221,5,1417.95,2,4,4,244,At Risk,2
15224.0,353,5,871.36,2,4,3,243,At Risk,0
15225.0,229,1,409.4,2,1,2,212,Potential,2
15226.0,306,1,154.41,2,1,1,211,Potential,0
15227.0,32,9,2488.49,4,5,4,454,Champion,2
15228.0,61,6,5580.27,3,4,5,345,Loyal Customer,2
15229.0,581,1,160.5,1,1,1,111,Lost,0
15230.0,234,2,429.6,2,2,2,222,Potential,2
15231.0,616,1,250.26,1,1,1,111,Lost,0
15232.0,108,2,612.06,3,2,2,322,Potential,2
15233.0,396,1,59.400000000000006,2,1,1,211,Potential,0
15234.0,272,1,197.0,2,1,1,211,Potential,0
15235.0,213,16,2937.81,2,5,5,255,At Risk,2
15236.0,294,1,321.05,2,1,2,212,Potential,0
15237.0,73,3,1328.72,3,3,4,334,Loyal Customer,2
15238.0,24,3,1071.99,4,3,3,433,Loyal Customer,2
15239.0,5,2,780.59,5,2,3,523,New Customer,2
15240.0,40,12,4459.98,4,5,5,455,Champion,2
15241.0,62,11,3050.16,3,5,5,355,Loyal Customer,2
15242.0,417,1,302.04,1,1,2,112,Lost,0
15243.0,69,2,927.28,3,2,3,323,Potential,2
15244.0,60,3,912.08,3,3,3,333,Loyal Customer,2
15245.0,129,8,4610.84,3,4,5,345,Loyal Customer,2
15246.0,233,3,780.4,2,3,3,233,At Risk,2
15247.0,118,3,976.06,3,3,3,333,Loyal Customer,2
15248.0,407,3,1893.93,1,3,4,134,At Risk,0
15249.0,27,18,9266.0,4,5,5,455,Champion,2
15250.0,636,1,60.0,1,1,1,111,Lost,0
15251.0,4,21,20324.54,5,5,5,555,Champion,2
15252.0,31,5,2103.41,4,4,4,444,Champion,2
15253.0,11,8,2055.09,5,4,4,544,Champion,2
15254.0,122,3,1088.35,3,3,3,333,Loyal Customer,2
15255.0,62,9,3729.42,3,5,5,355,Loyal Customer,2
15256.0,144,2,170.4,3,2,1,321,Potential,2
15257.0,279,2,685.9,2,2,3,223,Potential,0
15258.0,164,2,623.16,3,2,3,323,Potential,2
15259.0,508,4,1182.38,1,3,3,133,At Risk,0
15260.0,95,25,9188.23,3,5,5,355,Loyal Customer,2
15261.0,130,4,1508.0,3,3,4,334,Loyal Customer,2
15262.0,319,3,418.82,2,3,2,232,At Risk,0
15263.0,102,1,156.51,3,1,1,311,Potential,2
15264.0,59,2,848.4,4,2,3,423,New Customer,2
15265.0,146,4,3345.64,3,3,5,335,Loyal Customer,2
15266.0,333,5,852.21,2,4,3,243,At Risk,0
15267.0,17,5,1717.36,5,4,4,544,Champion,2
15268.0,474,3,961.9,1,3,3,133,At Risk,0
15269.0,19,3,1225.36,5,3,3,533,Loyal Customer,2
15270.0,11,21,8524.86,5,5,5,555,Champion,2
15271.0,2,24,4709.54,5,5,5,555,Champion,2
15272.0,53,6,2085.48,4,4,4,444,Champion,2
15273.0,595,1,228.96,1,1,1,111,Lost,0
15274.0,13,1,383.99,5,1,2,512,New Customer,2
15275.0,33,1,615.14,4,1,3,413,New Customer,2
15276.0,61,4,649.53,3,3,3,333,Loyal Customer,2
15277.0,42,2,476.34,4,2,2,422,New Customer,2
15278.0,557,4,496.16,1,3,2,132,At Risk,0
15279.0,350,5,1580.54,2,4,4,244,At Risk,0
15280.0,167,3,406.22,3,3,2,332,Loyal Customer,2
15281.0,54,16,8543.57,4,5,5,455,Champion,2
15282.0,565,1,348.59,1,1,2,112,Lost,0
15283.0,385,3,148.33,2,3,1,231,At Risk,0
15284.0,495,1,24.75,1,1,1,111,Lost,0
15285.0,403,1,94.92,2,1,1,211,Potential,0
15286.0,45,1,240.55,4,1,1,411,New Customer,2
15287.0,17,5,856.03,5,4,3,543,Champion,2
15288.0,38,10,3883.13,4,5,5,455,Champion,2
15289.0,24,5,1593.09,4,4,4,444,Champion,2
15290.0,3,24,10233.26,5,5,5,555,Champion,2
15291.0,21,40,13846.56,4,5,5,455,Champion,2
15292.0,196,1,180.94,2,1,1,211,Potential,2
15293.0,661,1,247.5,1,1,1,111,Lost,0
15294.0,406,1,233.35,2,1,1,211,Potential,0
15295.0,650,1,217.24,1,1,1,111,Lost,0
15296.0,46,12,10342.83,4,5,5,455,Champion,2
15297.0,5,3,641.94,5,3,3,533,Loyal Customer,2
15298.0,6,22,9147.15,5,5,5,555,Champion,2
15299.0,62,10,7991.54,3,5,5,355,Loyal Customer,2
15300.0,59,1,496.44,4,1,2,412,New Customer,2
15301.0,46,17,7603.44,4,5,5,455,Champion,2
15302.0,726,1,308.0,1,1,2,112,Lost,0
15303.0,285,3,1224.18,2,3,3,233,At Risk,0
15304.0,56,9,919.55,4,5,3,453,Champion,2
15305.0,550,1,93.6,1,1,1,111,Lost,0
15306.0,60,9,3484.73,3,5,5,355,Loyal Customer,2
15307.0,91,1,205.3,3,1,1,311,Potential,2
15308.0,270,1,310.47,2,1,2,212,Potential,0
15309.0,606,4,797.96,1,3,3,133,At Risk,0
15310.0,474,1,1634.64,1,1,4,114,Lost,0
15311.0,2,206,115847.2,5,5,5,555,Champion,1
15312.0,71,12,2930.19,3,5,4,354,Loyal Customer,2
15313.0,105,1,52.0,3,1,1,311,Potential,2
15314.0,194,3,820.4499999999999,2,3,3,233,At Risk,2
15315.0,60,2,570.5,3,2,2,322,Potential,2
15316.0,322,1,165.0,2,1,1,211,Potential,0
15317.0,672,1,129.75,1,1,1,111,Lost,0
15319.0,279,1,204.5,2,1,1,211,Potential,0
15320.0,39,1,267.13,4,1,1,411,New Customer,2
15321.0,66,12,6709.7300000000005,3,5,5,355,Loyal Customer,2
15322.0,81,2,1390.86,3,2,4,324,Potential,2
15323.0,558,3,434.6,1,3,2,132,At Risk,0
15324.0,696,1,140.22000000000003,1,1,1,111,Lost,0
15325.0,99,8,1602.01,3,4,4,344,Loyal Customer,2
15326.0,329,5,1700.52,2,4,4,244,At Risk,0
15327.0,48,1,208.75,4,1,1,411,New Customer,2
15328.0,403,1,107.24,2,1,1,211,Potential,0
15329.0,34,11,2984.33,4,5,5,455,Champion,2
15330.0,27,2,714.96,4,2,3,423,New Customer,2
15331.0,495,3,767.91,1,3,3,133,At Risk,0
15332.0,361,6,6553.74,2,4,5,245,At Risk,0
15333.0,203,1,1028.56,2,1,3,213,Potential,2
15334.0,152,3,351.67,3,3,2,332,Loyal Customer,2
15335.0,49,1,173.97,4,1,1,411,New Customer,2
15336.0,397,1,240.5,2,1,1,211,Potential,0
15337.0,406,1,373.02,2,1,2,212,Potential,0
15338.0,672,1,283.43,1,1,1,111,Lost,0
15339.0,62,7,1827.84,3,4,4,344,Loyal Customer,2
15340.0,557,1,105.5,1,1,1,111,Lost,0
15341.0,76,2,2402.7200000000003,3,2,4,324,Potential,2
15342.0,125,1,406.09,3,1,2,312,Potential,2
15343.0,82,1,364.5,3,1,2,312,Potential,2
15344.0,27,2,460.64,4,2,2,422,New Customer,2
15345.0,41,1,393.54,4,1,2,412,New Customer,2
15346.0,328,3,596.12,2,3,2,232,At Risk,0
15347.0,361,4,1363.6,2,3,4,234,At Risk,0
15348.0,67,1,158.04,3,1,1,311,Potential,2
15349.0,153,2,473.81,3,2,2,322,Potential,2
15350.0,368,2,663.25,2,2,3,223,Potential,0
15351.0,8,10,3738.29,5,5,5,555,Champion,2
15352.0,544,1,114.95,1,1,1,111,Lost,0
15353.0,250,7,3175.95,2,4,5,245,At Risk,2
15354.0,598,3,284.4,1,3,1,131,At Risk,0
15355.0,24,2,277.05,4,2,1,421,New Customer,2
15356.0,27,13,3464.95,4,5,5,455,Champion,2
15358.0,30,40,16220.35,4,5,5,455,Champion,2
15359.0,658,8,181.35,1,4,1,141,At Risk,0
15360.0,35,1,427.93,4,1,2,412,New Customer,2
15361.0,357,4,689.07,2,3,3,233,At Risk,0
15362.0,444,2,613.08,1,2,3,123,Potential,0
15363.0,368,2,1004.11,2,2,3,223,Potential,0
15364.0,91,2,913.19,3,2,3,323,Potential,2
15365.0,21,13,4557.13,4,5,5,455,Champion,2
15366.0,70,7,2389.08,3,4,4,344,Loyal Customer,2
15367.0,52,11,5081.33,4,5,5,455,Champion,2
15368.0,16,2,722.74,5,2,3,523,New Customer,2
15369.0,487,11,6251.26,1,5,5,155,At Risk,0
15370.0,36,8,3739.01,4,4,5,445,Champion,2
15371.0,658,1,59.400000000000006,1,1,1,111,Lost,0
15372.0,132,8,6017.06,3,4,5,345,Loyal Customer,2
15373.0,3,17,3421.39,5,5,5,555,Champion,2
15374.0,124,2,307.32,3,2,2,322,Potential,2
15375.0,685,1,60.96,1,1,1,111,Lost,0
15376.0,35,3,1233.36,4,3,4,434,Loyal Customer,2
15377.0,378,4,1211.75,2,3,3,233,At Risk,0
15378.0,458,2,246.5,1,2,1,121,Potential,0
15379.0,165,8,4877.84,3,4,5,345,Loyal Customer,2
15380.0,4,11,3479.0600000000004,5,5,5,555,Champion,2
15381.0,209,5,1890.57,2,4,4,244,At Risk,2
15382.0,10,12,13733.55,5,5,5,555,Champion,2
15384.0,165,4,2027.79,3,3,4,334,Loyal Customer,2
15385.0,35,3,942.08,4,3,3,433,Loyal Customer,2
15386.0,181,1,394.14,3,1,2,312,Potential,2
15387.0,487,1,468.65,1,1,2,112,Lost,0
15388.0,265,1,140.54,2,1,1,211,Potential,0
15389.0,167,5,2733.8,3,4,4,344,Loyal Customer,2
15390.0,391,2,1216.66,2,2,3,223,Potential,0
15391.0,579,1,289.87,1,1,2,112,Lost,0
15392.0,25,6,2607.21,4,4,4,444,Champion,2
15393.0,11,5,891.34,5,4,3,543,Champion,2
15394.0,5,11,5286.8,5,5,5,555,Champion,2
15395.0,321,1,107.45,2,1,1,211,Potential,0
15396.0,108,2,796.38,3,2,3,323,Potential,2
15397.0,285,1,94.0,2,1,1,211,Potential,0
15398.0,11,2,1345.53,5,2,4,524,New Customer,2
15399.0,17,2,549.13,5,2,2,522,New Customer,2
15400.0,87,8,1302.3,3,4,4,344,Loyal Customer,2
15401.0,447,2,216.95,1,2,1,121,Potential,0
15402.0,144,6,1830.54,3,4,4,344,Loyal Customer,2
15403.0,487,2,170.88,1,2,1,121,Potential,0
15404.0,371,1,257.06,2,1,1,211,Potential,0
15405.0,184,2,659.84,3,2,3,323,Potential,2
15406.0,26,4,975.87,4,3,3,433,Loyal Customer,2
15407.0,29,4,1056.44,4,3,3,433,Loyal Customer,2
15408.0,259,1,267.18,2,1,1,211,Potential,0
15409.0,716,1,131.25,1,1,1,111,Lost,0
15410.0,79,10,4685.72,3,5,5,355,Loyal Customer,2
15411.0,21,4,1358.88,4,3,4,434,Loyal Customer,2
15412.0,166,1,190.53,3,1,1,311,Potential,2
15413.0,687,5,6798.72,1,4,5,145,At Risk,0
15414.0,5,3,774.9000000000001,5,3,3,533,Loyal Customer,2
15415.0,308,1,572.8100000000001,2,1,2,212,Potential,0
15416.0,60,7,4572.82,3,4,5,345,Loyal Customer,2
15417.0,80,1,508.8,3,1,2,312,Potential,2
15418.0,420,2,452.32,1,2,2,122,Potential,0
15419.0,20,1,135.86,4,1,1,411,New Customer,2
15420.0,429,6,743.0,1,4,3,143,At Risk,0
15421.0,54,10,3805.34,4,5,5,455,Champion,2
15422.0,318,7,1619.97,2,4,4,244,At Risk,0
15423.0,33,3,266.89,4,3,1,431,Loyal Customer,2
15424.0,250,3,597.78,2,3,2,232,At Risk,2
15425.0,395,4,1944.57,2,3,4,234,At Risk,0
15426.0,14,9,2615.39,5,5,4,554,Champion,2
15427.0,28,3,1483.14,4,3,4,434,Loyal Customer,2
15428.0,10,4,762.75,5,3,3,533,Loyal Customer,2
15429.0,22,2,397.35,4,2,2,422,New Customer,2
15430.0,463,2,954.75,1,2,3,123,Potential,0
15431.0,498,1,153.24,1,1,1,111,Lost,0
15432.0,18,2,320.76,5,2,2,522,New Customer,2
15433.0,209,2,533.3,2,2,2,222,Potential,2
15434.0,3,11,2567.06,5,5,4,554,Champion,2
15435.0,17,1,149.29,5,1,1,511,New Customer,2
15436.0,7,3,1122.53,5,3,3,533,Loyal Customer,2
15437.0,258,2,393.45,2,2,2,222,Potential,0
15438.0,126,1,156.57999999999998,3,1,1,311,Potential,2
15439.0,400,4,1269.05,2,3,4,234,At Risk,0
15440.0,50,3,383.68,4,3,2,432,Loyal Customer,2
15441.0,391,3,1254.21,2,3,4,234,At Risk,0
15442.0,244,1,594.0,2,1,2,212,Potential,2
15443.0,8,13,4796.42,5,5,5,555,Champion,2
15444.0,4,2,1418.26,5,2,4,524,New Customer,2
15445.0,259,2,284.5,2,2,1,221,Potential,0
15446.0,372,3,406.95,2,3,2,232,At Risk,0
15447.0,326,5,492.88,2,4,2,242,At Risk,0
15448.0,308,2,788.81,2,2,3,223,Potential,0
15449.0,21,3,974.52,4,3,3,433,Loyal Customer,2
15450.0,25,1,429.84,4,1,2,412,New Customer,2
15451.0,429,2,233.21,1,2,1,121,Potential,0
15452.0,25,6,1799.11,4,4,4,444,Champion,2
15453.0,31,6,1253.09,4,4,4,444,Champion,2
15454.0,357,2,307.69,2,2,2,222,Potential,0
15455.0,593,1,38.25,1,1,1,111,Lost,0
15456.0,278,10,2119.27,2,5,4,254,At Risk,2
15457.0,257,1,237.07,2,1,1,211,Potential,0
15458.0,21,2,370.44,4,2,2,422,New Customer,2
15459.0,412,2,202.83,1,2,1,121,Potential,0
15460.0,349,1,216.76,2,1,1,211,Potential,0
15461.0,456,2,429.7,1,2,2,122,Potential,0
15462.0,90,4,737.05,3,3,3,333,Loyal Customer,2
15463.0,25,1,126.14,4,1,1,411,New Customer,2
15464.0,333,1,1048.85,2,1,3,213,Potential,0
15465.0,15,32,12655.65,5,5,5,555,Champion,2
15466.0,80,4,1571.01,3,3,4,334,Loyal Customer,2
15467.0,4,3,524.88,5,3,2,532,Loyal Customer,2
15468.0,46,3,1430.48,4,3,4,434,Loyal Customer,2
15469.0,45,3,874.25,4,3,3,433,Loyal Customer,2
15470.0,571,1,63.42,1,1,1,111,Lost,0
15471.0,375,2,847.0799999999999,2,2,3,223,Potential,0
15472.0,108,1,371.56,3,1,2,312,Potential,2
15473.0,9,8,2046.0,5,4,4,544,Champion,2
15474.0,591,1,163.1,1,1,1,111,Lost,0
15475.0,72,1,454.11,3,1,2,312,Potential,2
15476.0,375,4,2209.98,2,3,4,234,At Risk,0
15477.0,645,1,368.4,1,1,2,112,Lost,0
15478.0,35,3,2024.98,4,3,4,434,Loyal Customer,2
15479.0,728,1,147.4,1,1,1,111,Lost,0
15480.0,111,5,6279.0,3,4,5,345,Loyal Customer,2
15481.0,396,1,1993.34,2,1,4,214,Potential,0
15482.0,11,19,14592.56,5,5,5,555,Champion,2
15483.0,157,10,862.2,3,5,3,353,Loyal Customer,2
15484.0,13,5,3981.75,5,4,5,545,Champion,2
15485.0,25,7,5771.51,4,4,5,445,Champion,2
15486.0,523,1,102.0,1,1,1,111,Lost,0
15487.0,675,1,231.32,1,1,1,111,Lost,0
15488.0,88,5,431.92,3,4,2,342,Loyal Customer,2
15489.0,18,8,2419.61,5,4,4,544,Champion,2
15490.0,426,1,217.6,1,1,1,111,Lost,0
15491.0,90,6,3100.09,3,4,5,345,Loyal Customer,2
15492.0,23,2,659.4599999999999,4,2,3,423,New Customer,2
15493.0,28,9,4314.9800000000005,4,5,5,455,Champion,2
15494.0,16,5,3780.05,5,4,5,545,Champion,2
15495.0,374,1,246.5,2,1,1,211,Potential,0
15496.0,626,1,146.14,1,1,1,111,Lost,0
15497.0,13,9,8657.39,5,5,5,555,Champion,2
15498.0,12,43,25174.64,5,5,5,555,Champion,2
15499.0,719,1,161.6,1,1,1,111,Lost,0
15500.0,3,4,1131.56,5,3,3,533,Loyal Customer,2
15501.0,400,2,402.5,2,2,2,222,Potential,0
15502.0,11,14,13993.47,5,5,5,555,Champion,2
15503.0,358,2,267.15,2,2,1,221,Potential,0
15504.0,76,4,423.85,3,3,2,332,Loyal Customer,2
15505.0,48,5,3610.96,4,4,5,445,Champion,2
15506.0,18,6,2040.03,5,4,4,544,Champion,2
15507.0,167,1,492.36,3,1,2,312,Potential,2
15508.0,184,6,1000.27,3,4,3,343,Loyal Customer,2
15509.0,375,1,166.51,2,1,1,211,Potential,0
15510.0,326,1,250.0,2,1,1,211,Potential,0
15511.0,7,5,909.23,5,4,3,543,Champion,2
15512.0,151,4,331.58,3,3,2,332,Loyal Customer,2
15513.0,28,35,27750.55,4,5,5,455,Champion,2
15514.0,7,18,6598.55,5,5,5,555,Champion,2
15515.0,382,1,171.81,2,1,1,211,Potential,0
15516.0,40,3,62.43,4,3,1,431,Loyal Customer,2
15517.0,228,1,267.03,2,1,1,211,Potential,2
15518.0,60,15,4218.94,3,5,5,355,Loyal Customer,2
15519.0,378,2,344.61,2,2,2,222,Potential,0
15521.0,35,16,7106.69,4,5,5,455,Champion,2
15522.0,28,2,398.84,4,2,2,422,New Customer,2
15523.0,79,16,17359.99,3,5,5,355,Loyal Customer,2
15524.0,20,2,591.4,4,2,2,422,New Customer,2
15525.0,13,3,981.01,5,3,3,533,Loyal Customer,2
15526.0,28,2,148.44,4,2,1,421,New Customer,2
15527.0,14,23,5575.64,5,5,5,555,Champion,2
15528.0,249,1,229.33,2,1,1,211,Potential,2
15529.0,18,12,5111.95,5,5,5,555,Champion,2
15530.0,17,5,1813.72,5,4,4,544,Champion,2
15531.0,3,2,2007.44,5,2,4,524,New Customer,2
15532.0,20,10,3771.9,4,5,5,455,Champion,2
15533.0,14,3,807.57,5,3,3,533,Loyal Customer,2
15534.0,721,1,162.25,1,1,1,111,Lost,0
15535.0,168,6,1087.82,3,4,3,343,Loyal Customer,2
15536.0,404,1,259.09,2,1,1,211,Potential,0
15537.0,159,1,110.92,3,1,1,311,Potential,2
15538.0,533,6,3358.4,1,4,5,145,At Risk,0
15539.0,2,1,538.46,5,1,2,512,New Customer,2
15540.0,6,2,460.68,5,2,2,522,New Customer,2
15541.0,109,1,85.13000000000001,3,1,1,311,Potential,2
15542.0,507,3,918.45,1,3,3,133,At Risk,0
15543.0,283,2,242.84,2,2,1,221,Potential,0
15544.0,4,20,8162.43,5,5,5,555,Champion,2
15545.0,49,2,428.05,4,2,2,422,New Customer,2
15546.0,602,2,1079.1,1,2,3,123,Potential,0
15547.0,3,26,10154.39,5,5,5,555,Champion,2
15548.0,591,1,158.09,1,1,1,111,Lost,0
15549.0,72,8,2345.96,3,4,4,344,Loyal Customer,2
15550.0,101,11,2076.45,3,5,4,354,Loyal Customer,2
15551.0,32,7,1710.08,4,4,4,444,Champion,2
15552.0,212,2,252.52,2,2,1,221,Potential,2
15553.0,55,1,437.23,4,1,2,412,New Customer,2
15554.0,273,1,217.2,2,1,1,211,Potential,0
15555.0,7,36,12112.35,5,5,5,555,Champion,2
15556.0,19,1,279.77,5,1,1,511,New Customer,2
15557.0,24,1,473.65,4,1,2,412,New Customer,2
15558.0,634,1,214.13,1,1,1,111,Lost,0
15559.0,563,1,1109.4,1,1,3,113,Lost,0
15560.0,393,2,153.52,2,2,1,221,Potential,0
15561.0,7,8,1934.39,5,4,4,544,Champion,2
15562.0,347,3,673.3800000000001,2,3,3,233,At Risk,0
15563.0,17,7,2867.0,5,4,4,544,Champion,2
15564.0,458,2,70.74000000000001,1,2,1,121,Potential,0
15565.0,45,2,173.16,4,2,1,421,New Customer,2
15566.0,388,2,227.87,2,2,1,221,Potential,0
15567.0,14,1,186.01,5,1,1,511,New Customer,2
15568.0,40,2,422.52,4,2,2,422,New Customer,2
15569.0,99,10,3586.35,3,5,5,355,Loyal Customer,2
15570.0,2,25,9311.04,5,5,5,555,Champion,2
15571.0,7,14,4051.63,5,5,5,555,Champion,2
15572.0,21,9,3873.69,4,5,5,455,Champion,2
15573.0,27,5,1207.18,4,4,3,443,Champion,2
15574.0,173,6,1518.7,3,4,4,344,Loyal Customer,2
15575.0,615,1,30.1,1,1,1,111,Lost,0
15576.0,33,1,940.67,4,1,3,413,New Customer,2
15577.0,146,5,397.98,3,4,2,342,Loyal Customer,2
15578.0,158,1,127.1,3,1,1,311,Potential,2
15579.0,64,5,1302.5,3,4,4,344,Loyal Customer,2
15580.0,372,8,1381.19,2,4,4,244,At Risk,0
15581.0,116,38,7794.59,3,5,5,355,Loyal Customer,2
15582.0,20,3,682.9100000000001,4,3,3,433,Loyal Customer,2
15583.0,371,1,107.86,2,1,1,211,Potential,0
15584.0,19,6,1277.5,5,4,4,544,Champion,2
15585.0,172,1,455.3,3,1,2,312,Potential,2
15586.0,588,3,1139.1,1,3,3,133,At Risk,0
15587.0,45,7,1522.0800000000002,4,4,4,444,Champion,2
15588.0,673,1,579.6,1,1,2,112,Lost,0
15589.0,251,3,478.53,2,3,2,232,At Risk,2
15590.0,377,5,1496.6,2,4,4,244,At Risk,0
15591.0,578,3,217.9,1,3,1,131,At Risk,0
15592.0,42,1,388.58,4,1,2,412,New Customer,2
15593.0,66,1,199.8,3,1,1,311,Potential,2
15594.0,11,5,1771.78,5,4,4,544,Champion,2
15595.0,483,1,357.6,1,1,2,112,Lost,0
15596.0,96,9,3130.04,3,5,5,355,Loyal Customer,2
15597.0,30,2,563.37,4,2,2,422,New Customer,2
15598.0,48,2,548.02,4,2,2,422,New Customer,2
15599.0,22,3,1250.06,4,3,4,434,Loyal Customer,2
15600.0,423,4,1199.31,1,3,3,133,At Risk,0
15601.0,6,30,14960.12,5,5,5,555,Champion,2
15602.0,3,16,3230.51,5,5,5,555,Champion,2
15603.0,74,2,88.48,3,2,1,321,Potential,2
